signature,sent_slot,confirmed_slot,time_to_send_in_millis,time_to_confirm_in_millis
3tj5YVecdd4GFUgETVyFkhDWwTzSz12c3wGEu9y6cYHaUsJoAMUNM6db7wa6aDXf7m65sWk6Etito5WUYo29KE6T,232087,232096,0,5099
5LEP4DZVTCTk4p7JCma76y5t8aaj1pYJLMMGBJTXBVo8eUs5i2bh8a6nD8eCAqtHUod8ENVS9MNUYNb4kRAJ91ae,232086,232096,0,5358
ovo7fiGKbLwCD2ETFwVSE1S33ANCX7dBUXdpzGViYMVE6gXWa15AHJVkziWMCefYSzL8e24R1czij6AFvLcpJqM,232086,232096,0,5403
4VvDfstTVZptYiBZNbPD64vQnTnVaL21JnjRtwmA6ymaPQ6arcbV1nxnYKvhB1GxG5mzZbfdPbXkv2tbHfYKe9mi,232087,232096,0,4921
5jfejc5owmaX97oLXxxfeXVmzZBJfnFRz8GiEKdZH4YgDs89wBD92hcicR9sMgbWGWhjVu9yjJwTbtMHDeEuA999,232087,232096,0,5046
2F7ZT2amLpA63LMX3SjdqTaXE8CfiSFPMWA8o5AMrXKB3uL9gfxkeqKdeBwfckNJwq77iY5bJrKeUedpdpHHKhbZ,232087,232096,7,4993
4q7tuPZUuZgEztN4LNPH7YFHmupk9y73GSN1hM3FMn2ahWBcNXoo6sF2g5fQV33ZaBrupoed5vrDo2vnFPbra3Hc,232087,232096,0,5005
4Rbg1ynQW4boszsPd6RRgoFrpXAKqhQVX9ujqSBEKwKcApLasFU56wNqSArCzARdGGBjzt3P3tyVAQR9Toc4GjKX,232086,232096,0,5349
YnbrVKgwEF4Wis9kz1h2N57sfZKMFMCFZQwFjgM3iHVmiSTJM23cQcHsiZoLHbBniSdYqQcthG9EVrtsABQ937w,232086,232096,7,5350
2DRqWqg1PADjb8uEm6npPhaQGZLEiH15HwYHcQz2WgUdiHKhUhXmBL8UTmpyrXuvutoxVFwjxuDAS8AGtGTktbA7,232087,232096,0,4989
2U46vB9wmsv69XBSyqgHsuFcY3LUqcSM5ARJYhnXYESne5wt1QxNUFeGxFGs3KtetVJRiWcY7UDKRR22SvUmmrNa,232086,232096,0,5261
ky3vmS3iVVGH8ehTMcdJngT3dRwGbJ9BSnxyaoBTfsUg7mHWSQhYUjdTt12kP9TJu1g8ZkuSfNkNAGqFKqo1JdS,232086,232096,6,5300
23SqvKQQfUTawxKXMLuJhPx6BqjYBwutv33wLiydUrL8U6s67ZeUgANDJdpU5ZUuqf9sNWuqbiW4vKQ5A1ZKVpLY,232087,232096,0,5118
3aop33ayyyf9PEvqmSpkNUw8WU6mxKx77dmzRNHmpd42fWpCUaLMGVVEaJBgQLix3fD6gmwsuKG4oyFMhgfpnNoo,232087,232096,0,4901
28MCXDnLAL7kL3PMkvDjRT8ZrTtDfvn7PJemF97Z12HTuXSqgVas7CJiAPuS65C6sgpYEpcYFDvHfjtPJMRU8F4U,232086,232096,0,5393
27jzkS4yoeixBok13SQc6shLrYohgXjgEt4fmyTZpfHaWkXCpsA5TUHAHsYXh7P9BTVyKHV8DW1BKhZMsBdsYwR5,232087,232096,6,4912
44SJ9V1pZa1nRzL4YUrPzxV3S7rSiZiuAG4hecVDVadgMrSPdku7boKarmnwoF9xVU9ruuxoKnkxB7yfE8zpLGAY,232087,232096,1,4968
5R3kTNzFS6wqbmNCnJw9DcfUW2EfQkzDV7Rm4qAMcJJ5Xhn4ChagDCQyp3iLgjqRpuZ2HefW1fK5CxSQPwzGqP2d,232087,232096,9,4977
4WVmfMEUtpQRegdxLn92Sjk34pF5Ths3jUUgAdxa5TnAMfGPtaHcohmHJ94kSfReX9U8Am68tGBBUGjYqS87HGLd,232087,232096,8,4952
2yTJp2mLJTc8sRuBkHf3biiNy9ckaZWpw2ZoRdP4pX3QD8ZrD655yoAY4BeCkXbg7dEj4G3UdxHcLXLqgwEtyLQG,232087,232096,0,4992
2meiQLBxKgoHWFfLZMX3SyXHHphTj1HcGmLC7LcBnvRsSvyH6xdt7VVaUc8AjXA4kNq2Zdx6SkGGnzXujtbfazeN,232087,232096,0,4986
3kTqbsVm3sLHgHCmiX9j8yr3soj6mJDNDcydoFGWTdiAujNGcTWUqdzkLhLN4fNfPkDNRKKbEuhYijU7Bdu7rPe1,232087,232096,0,4932
5A7ZZAHEmpBa5kcWBAVz98Lcy2wqdeDLDg3AWNq8paRXgBvEXXVcr23dZdjdaFkzBXMfWamLv3JiZR1VgPTWdmU5,232087,232096,6,4970
4QQpQAX2BuPg15pZpBtaecCLrAQ1uAkcnTtLqENSWs9FDUsQrpUqeG38jUzn2mrdfvofvW26eKcgbpRVCVDRAukD,232086,232096,0,5279
2wG6kUgftBFJSFNVEp8AfBuSZey7JV9kfrJM3kxUUjC8XvDJQLk2DuCvPX9pHEzLTKpyo8dRkDWmUE1Pmb7Vr3PQ,232086,232096,0,5361
69PRHcbTRG8qTisKqtkiK1QPqJAdzjpvwcpRH1r1ytZd6eDCfpSQvpQdXfBtFu5PFon17Xxfk9uJdPuANKo7PEf,232086,232096,4,5169
5mqJGHCceouPbLfmS4QfPpSnU2PbcZAgQ5utQTu6uRRfuNtz1rCpNMm7BFbbqVjJM3XEyKkWWVixxtDYfYF2h5L,232087,232096,0,4924
3tdTeBDF7NVc7kvDcxKzW499zroESS3QPLDVVx1d8ZNenZ83GfZLCNAXVKHkZYu12LMfU8uPTrTeiZRHgCQnYFk5,232087,232096,0,4893
4bDSYgmFVVUjpT7z6ZMKSvBMyvnXNcxt2XAsctPnt2FJxKCWPjCBbsBmKf4qvD88uHQvr56NZGL7zkLFzkM6tHD3,232087,232096,0,4932
5WJ52dDm5zXFPHc8UiTaCurWz4ajKHy4iEXQH7X7oe56QpzwAFNRWf7pqp5WT5Q95avUkurDqFGSmE9J8VeEc1YX,232087,232096,0,5045
2QKzvHLtnHCE9piTtLcpSWvho8wCBTDYvX8th1oxqujDFD9auNmHrcmGVCoU6f9wmSjAz61QpVmUPGy18pzoCT9P,232086,232096,0,5191
4dmrmRbxq1q28L9wr5DbbibPunV9g9e2VjcdzeAD5ZDSQ2Qq8ustGnka8gsbNr6WfKaNdKpT1xSuBMomroK6xZQi,232087,232096,0,4943
3TiCB9FPxMHPjeueanG73TkAbSBsYujtK9Uh1byk14WmiiXAdWxe2awk6C9HwQqbMSZZ5cjRJoMsQ7wATJg9ACJT,232086,232096,0,5295
3pLEKjCANz1e2iqhcg7x5b4NagA2ucP3H7gq1vf5FA7mNKDBGiMNrPybFE7jd3o9FTGpGJXW7txYwmhLzgy1VNLi,232086,232096,0,5290
5Q7rmpq2HpiR4HJ5kxtvG2kdKzhgM1oEdcRSK7wYuWua6sH3GotrUt3miFLKeGtCVF1UgBgwbJzn7gKczBmd3N5Z,232086,232096,5,5153
2TjCiz8exdCUZ77rE3i5Kuqq9EDjqT2bLNCY1qhW82FjCHpw8RR898jCqFGoTX9kinA1bhCjDE5DwVsBzDgPxGh7,232084,232097,0,6631
3LAjLGDE1qpfTjBoWuU8zJABTRUwk4pEd3wsDwyEraGjunnv2udKFDnfrWbvx48ghnsTqJE8UZPGto66ZbCCCJXJ,232086,232097,0,5719
2reoaGS5XMZDmL2DFaNQi7AtWwqe1BCLaTqEbEtSiSmrE2v8UncroihJZn6kVa9x2swot8R56Xr23wzARToYvgPH,232086,232097,4,5607
pFwToWpfHuSwnpvGQnYRsrVE6yQgyA3UfmszuiZw6h6BFuU8KcpUabMmW8p4CE3HQqbq2wSf2akoEGx2Et5Hzox,232085,232097,7,6558
3SUVfTGzk4BK7xpfAKzN69FEnrWeHzijGCv2EhGazFNeS6ttrHjA1ZWHeax13RVhLMKCo8Mjwap9CrSNViY4mLWW,232086,232097,0,5795
5pwhFubUMDWLB1bpehn5Lwugff19XiPaNfS9LMdhZyqixs9d3pP2Tt1XdGBzPMzWZoVmE1b3ahBCAny7rNCde5bY,232084,232097,0,6674
fWaVfa57LWaHZgP8UZqMStGwHsvzhGHtzBXCpCBxszDCQwJc6i6b4yULhwfj2hV1dmibT3RnHzMCdPq536Ua9sS,232086,232097,0,5785
5pcTVDCvVzJT5Cy8rnN6uvuPjcWRP4pYdDMomYavo2i3hiNjDtSazA5oJtyuwEsjLpXyD3Qdw4p5RNA1obB7HCbo,232084,232097,0,6680
4sDr8hr1AHqZ1qLutyje1WGa5NT3Hpdj4pCp8BxWUSCx9g3NUsSuQjTsTV2AcFp6C7pdqtMJas3AVJZed8Gv1WGa,232086,232097,2,5701
27vrVRzELNWxs41iK8kLpULkukD3eNhJmcnz2aQ1v9BMzHPDpwCz2sEL8H9nRkwvnauJH1yACjoou974ietGyV8w,232085,232097,8,6351
3tb3eVqFKYxhxRv7L1zLVX5xTH6LwTXtj8cMFgn4L3eXmX6JEGTw2aHN5LfDTSkPTEgvnXRgrL2GZoCptNjZrfv9,232085,232097,0,6464
cihP1teoTRMHiwuVgAfMBvYpjJodJb4RB8diwLDvZDTpXBWa4guzbsMLbCWCD9BGurh77L2Fq4Basu39ueHx1BB,232087,232097,6,5392
3tsUsA81rNuizGEfN9WniLZinrAPR4FVneW6RXdqaafySaz2Va2vM55dPth8KnXQfRUxK5at9vi6mFhhcyJ33vzR,232086,232097,0,5721
5XPjMdoJisCUmRyTdKoweN9eYm7v2uXDzHTsZB3C2R894bBVeJCDWWe9gX9PZprZj4nfYa5Guwgwm9vKvfDygwZM,232084,232097,3,6785
4xr1jjZU5Y9zUMf1wEqWn8WkGXyQkXd8G6U7aiDUA7k1XbLYTazUjnjWzWNc4nQZp4qqp5GkExvu9N3poh1tY5eM,232086,232097,0,5810
5Jzq7tUovSzKmu4WVPsdpjG9BkyXKGzbDjbimXpKEYSHiZGZoPQ2XpJboYefE496fDNqc12RefWJ9HEwpLKaHLKw,232084,232097,0,6804
ci7u8MdYTdVPGZJefyR5ZUgnAiW7AfeMHSsGA3hJ4UgUL2pAGuJ99sftWPBnzGo7485T1M3EMdSp8fiiKuRwjjk,232086,232097,0,5722
2TdVecngtCuRDvzaUPJQxnZykUumi5jjR2P3esR82jrLq2pMUG2aTbGiq5wXwJ5jpMVJEQzu3kbCu9g5a44ScU1F,232084,232097,0,6763
5FKchFQnLp3UidGFNEkmPeFAqEgbuT8kGQYpXa6b4kqGVe7D8CXszkDyDHP53eYejtP13zhEnB7BcxLQSg9xzKDw,232087,232097,0,5373
2VsQCpFdqYe2pCuzX4vikr96G2UXL3kBT99UkWH5GwSLBuhJbMokqDLsjiL2ZwbqoUXnEwoAG9pP93xtUin7eKT,232084,232097,0,6655
4TvhdQ6YoKto8tFNjYwDZLBchF9kAv9Ji29f4QtrqXA7LEtFWjsRnKSzBUD26AJPkVXuFwE8eZL73qrAZcdEU7gM,232087,232097,1,5591
31LKeTTnfp29WGpxwVvLePcvLnkaaR3ZFup5a7PG7hHBmgBNE9xhwgaCShw4JQifCdaMPGrtAaVDXhLQ96izGcUt,232085,232097,7,6361
2YpMBp6ZVRAM4jeFv3R7myXut3zQe6Svg1bPJ3gw8kn3E1cze8kYvFu5tf5AKpV5fEKyo1nYMu86BeuYFyobkLHk,232087,232097,0,5378
A13gzn1HEyyNy4KREEpDMWtaKYnTPhFsNrK7W36tpYuRc5e1wRDDZrdZfBwJjHWgkeBHn48Cf6Ffu6c59qGG4rt,232085,232097,0,6463
3nr5eQfA79KDsup3Ddi6GNaYGR2a8m4pUVeN9b1tN7Y2GTSc5vDCWNKRddHAEDqGWPydxpXoxJMWs4sNtWvWfRY2,232087,232097,0,5345
2VSpUmzXU6dRGrSqv8EHscnK4QUyeDEZYNoo653FRkTPNWvdVThfNJi2gxzQUqKuf3nxR7Y31Hu22zkcnynGMKNH,232084,232097,0,6650
3Cb71B4TokRA5KM6ezuCCo8sowmwJG9WFd3XVJApnBVPczKyn6nBQLMRJxUrA5gJYiUyKtjPXfQPeiDPYuJjXomg,232086,232097,0,5807
YMfa7iHSNXhcqM4UNAg2fK5ERECGuLYqbT6oTjxGg9oTkxb2LEuiCK6iFqAUJ4GhocnKDa6eS41rFbKQzMWnUKA,232084,232097,0,6707
U5zRCDaJbWSPUW82wzPhXavDkc7naagKhmr5Ea2be3ZohHvL9s6AM5d9f7r4qs7W3wvQ4yckg9pK1gEnR7cdw74,232086,232097,2,5777
4XFAket72i214FfHsEVZCVhSGQZxvgY9yb6PrXK35G1TS5N4LGj6bVWrEcZjwseiNtfgNSTJqJuxkgCArFAKZePP,232084,232097,2,6755
4Tb1nz6Qgxt3EjUyszJ3VEWhMUPjZkFpdUfZisfmUnhjLX84wAWzFqxM87aksjt7g6KyLXHzM8iYXqYym2nf6XnT,232087,232097,0,5372
4WDCne7VeJQqN93dgyJ1h6g5QSb6iAjDAjVqQstQwxez5PJBM6TDK1SfTBBe4EnZbBEqn97PToAwg854nrmvqNTb,232084,232097,0,6660
5FECRMemNFMSZhjjDmpMjbpEiHpvW953nNmB93BxfdteSwYA3JhJXHBJe7pVrfoq19g9UDVuqF1mKsWBV3eaARRc,232087,232097,0,5391
427osBWRsL5PaZwY9eZ8boFetPUC7azdpPGAd214WAdYpZdH2AGWU7wAb3SQtmDLGenvtAVxqY3gd4zzcrgmqs3i,232084,232097,0,6663
pDP55Ym2VSQeoebHnZabKR7weX1tYWepvnVCzNLAmu9RbacjC3RCSWXgHzzp3TYLRU1qLyUbMJKAYrCic9GQZyM,232087,232097,6,5473
5RrkCSNnJFRtvZHdG4zJSAe2m2Z1oJWM2qowpZBLxUiuZpoNLnxkNaCMA9ihALYvT7r7t8cT8HvnvGbvFTKy87uM,232085,232097,0,6360
4JBrtMnw2L23EH8BSKweHXfxVrjhGHMnJLXFBH9svAYAQuNZQYWm82zWw8QZFSdwvvvD2kqa9hGa9zyPkhHiRJNH,232086,232097,0,5717
4rG6Nugs4dvLAShXXEgPWrbmVxQHJgHnar3ZjVcVMXC2hh7Y8mjYSJYiD1JXmEFW9LXcZeMXWBbjph3gvNhazUC5,232084,232097,0,6653
3r81AecCBE4YHgKAsC3f353HpELrMyjczKSXdVgbB79X4yK7y5j9qvb9eVBRj4R2HmDSdfa5qNmTKHn4kcriFwSX,232086,232097,0,5831
4c2R8yupL4NtLg4MbMHwz7ivrZfzMRqNuhQd9dqQjiHKd6frr486aF4mq2qnMZWpV4NLCefkMNNXBXQAKmS5wnLT,232086,232097,6,5789
urB6A1nPUYoseP2BXVDfQRJEvArCXRR44VuJGHbYyhTkXP7SmfgXdnZMnjE7nrFng1GZFKTi7wpyXrsvwhUX1jh,232084,232097,1,6586
4E2rBUn7Sen2BGqhA9PGuYhNroi8K7cepNyevidSNLn3qcakvcfKXSqU7tjdniPEaTRczASnrzWSjzjwhRjfD6kK,232087,232097,0,5359
2av4AyHckj8PA5u6eSkd2zBCqejY6FRzHFpenjJVb6MoRF7SZU3BA9VtJ998D96CcCUt9CpADZ31FXwXSj4PLkyN,232084,232097,0,6666
4ksX83uWpEnY1TmqwU3JDUQX1npv5p4rpfMXdZdGXJSBuwwKECcDobpKmUZzkqPBdHqr4hrY88q5smRPKo1zA1RU,232086,232097,0,5721
2igUKs7B5dVc8qKsCpMormmAAGbEBaoRyV77BaMpoWnwwZroeLFtiR8So1Ud4RxAmGcEw1a7jRhkLxWJaWHJnzrR,232085,232098,0,6387
3ag2Yrn4aB8xgDe6ouRNs7AQnBuaAokE3aA9Jq6tiavPQMnskw5SHKR58iyQBzFoTarfLGDEuDLpqujwqYAF11DN,232085,232098,6,6548
2YFYKGotNxo7SNpwynZteEXLswZJo8GEp25v3FDbWBhHPFhHD9cexmKSMj2g5h4KZHxqkvCs7Ekwqoyd7Vm6sVBv,232084,232098,0,6655
63QApittUdrsTXugXyuZXXKwrYH63KMJEdikzwmHgVZhgdrkvotAMdjE9WPD2M2ZY5852jxcBp5FUHZkWnK5hxpg,232085,232098,0,6382
XYcuM3oLKGkSZCAX5zoTW8U4xsonxtpcJvTTgmQBthczpm7GRhB9pws3vyNVaJEjLjV28uevQkYY1WKUfXTSDcX,232084,232098,1,6662
45jFdSQZYSfigPhMDCxQVfLtT978K1qYhf23vqtCPrXLuZaMr9uQ8CKvuLnZHoTD9aFUkykALbs4KdNDBXXvLWwq,232085,232098,0,6350
3UfV7hY8j9L6mXqGEVxf5Zr5vQxaB57HZKXzJouKJZtjUmCYJk5fvzbH5ZXdc47C9Tx5BFe9pF6pvaoB5zuEkzj,232084,232098,2,6789
kWuGtg6gozMpu9125qBKSdqLcwEeZGjiErq9mnePegUfpU5UYqoZNRiMUA8FjCkeuce5ordkyE94StnKLZpRbHv,232084,232098,0,6653
5KP6V4DH7AfyuvM3uLCmt1AdMTsxv5jvrSo78xJ5X7wCjNm5funjUm7WqkvqAhxh38YnRmjDg8DpSQTtXo8JRyVc,232085,232098,7,6432
3EmKg89KtP8pYTHLs2GE4Ssu7oFrFG61t35FipoYZMbiE66LwgX3Fdd7rEkk7yVqQDmivdV6QzZzoqYf91LASBKy,232085,232098,0,6381
4wMrqFnFE2kA4B3R6VmsaFUzcxZpaiYp93quoCKw25YMahkCxQFCTtcTs5EtU1Vpex8fUuQwQACmNkhwBV4iQPT5,232085,232098,7,6390
513Pv38npxkLLY7pdt91Mn3Ud6J2MY1HMaF6MpRTEcwtJSTVTQzYwyo1im1Tc6JBLQKAaxi7rETqwoiyP2R5Fn9v,232085,232098,0,6386
4nbHFHXN5QND9pAfo7zWUPkF9VLSm4BKHfeJymDUM9iXwKwC7CbBoMC6QJ91baZcisZtcumNdtC48PRKwJgnfkWJ,232084,232098,1,6694
4zPFkRhHBchqexm25ij4HDvA6Dv49E51McG6TFY3jtLYevLGb8u1nehQbeEq3k3DW15v9wT7iVPg13foSSeJfToS,232084,232098,0,6597
LpVMgCt1SVZGjw74TWKCubJC8jBBhwjugWqeDhy381PwhCdZdvvKcuFic9Pcpk7sTzbuTJkvVe1eEMx9Zi65g5K,232085,232098,0,6504
HexHtCgu9LSVQKTPEBFxXhtp2jJyTQQusGfVtgktURf1gVeVdE8gs3WQRxkpdbTegyPP2JTqpDwpXaKUUvSGrbp,232086,232098,0,6220
gH8V41oBg8twPQRrxcY7gRBseC3yzmTfacD2SKi7NYvAmt2ovZMp85QHLFcVQiCWVKF1bapvc4PGXBARKHMyA6b,232084,232098,0,7290
65d5fN9XJLpsMzwLp1KVmBsNGA9STMEnNwVo3EbakQ61ZuUigPSJzSY9x8sUXQRqj3u2EfkwZKVFxojvebQTRtmh,232087,232098,0,5878
W6Jy3MneaVXvz6iGqN2VyJmDtnx82Vu9Le73xVzAGiurEwPX1B9r2scvvkT7kFe6Pan8d3zgYMGvzVgZAijqWXo,232085,232098,0,6969
x2vSE7iRdsoZE36EpUDBccXLvNkgEdz82TU6gSB4icFKaGGSJBWLdeBJ3jfxGbTTdbwZjspEwHGSvJZKRb7y5qz,232086,232098,0,6184
phxoeTTqguUDdUAGqNwr4JzkgU4pK3zKV9LmhQLtc6Jek6iekeEtu8uM21JkGgVUpDkrtnUZd3CWruaH6BhHgEM,232084,232098,3,7280
4CB94zxh2TgE6GvDCR9nWuqmchws8Pq56acYizZKcUVmorKjNwcERBL2hhYoAsqhWFHXdxCwFRqmmQ4RohRCtvz6,232086,232098,1,6270
4Rhy2Sw5K5x3R7ssCs7DtcHaE3bUhKhYGvSitwZeg8wDkHK53xtSrERawemxy63oLBqeCCPgufi8qgyg37NTBgtq,232085,232098,0,6796
2S9fKb38z1phHLu6MgwUdmu8Qkqd2oFyKyvri3f36gKQSjX8VZKvpsxTixU5aKXBUMcJRzqpRMeXVRDZ4Csx7nyY,232087,232098,0,5893
66LGjk1DtBRoRXUosyAFvhc6u89ippsdEhbHZScnQkhptWE9YJSWzzRJQ9Ukge66Up9iy2MQwYSgYqgu6eDgnF2c,232084,232098,0,7243
zzn6z1MYUceNXmL5fyneQFNqrBiPNhfVtW6K9mrhYXRmVzgQs86gf2kMpxiSqZwcpm9cjBegic5Zmzwv5wc5RRp,232086,232098,0,6226
3JJGCFaXEEqHHqfxmHYgEpXtHNF2WpFm5C7PtDPcri4cuYx7tfDpXDdScyQWPkAq5a3c55kTcirnLjeXdtMtWWJf,232085,232098,0,6947
4SHxB8Wepk55HgiznrG2M8rcdzzQGZWnKuudujHzzmG3G8XM9CCd1gkrymfk21awM9k7yfN1Dx4Q8ewMpmUpSU16,232086,232098,0,6207
3L7JmeGL4gUafdigdtM2Jvihzua7oBMPBxmvyzqoNC7d5sTHwCxwsfFm64gQDVYw9rCujZTnE6pRXFesZA5Fs1CY,232084,232098,0,7158
5e8wv4ubVTcym4dtcSzQZK32ufydUuWHKU8J3mcPVVCc9aUVEkRPsqUgitE395QL12gGfoxU3AR5JNZWVffx5ru9,232085,232098,0,6971
5C4j3F11VxTPmsrNhxGb1yCRJCtmJ4fwCVFTvyQn9xMk4GUgLJdYVHsmFXBVsQ6Z9Xskovc54xwhgwSWFMHCe4Yb,232087,232098,0,5842
4ipzFCbLUJLBNYCamGV1KRaE8sQHaPFFnMvcjvJm77S4WCTMuZa46SU2UVZusiiQvqQAtqxWR3D2p7YuEbvbssE3,232084,232098,0,7138
5FM9FGenC2wFgYSiDCL5wNJeQqLZ4u9DavRTAM2CDBsJGvHz7nR4Gj1CViepc1YZdiYM6qXH5LqA6NQycsqgtDJJ,232084,232098,0,7152
5nNzQ8uAfFnNkP9eoWVkxfQvAtrDEmnSXG62MhDKg743NPYoimKNgfN1ntf61DnExGmPJikUZ43ksZhYqquMN1zV,232086,232098,0,6333
3aRkWAQeM5DQhZ6KgqoLFyDNw3sZG52GLnW187ngHPpd3peP168tBRRr9t1si32tzMaysdjQfpZh6DmqYVDSr8g3,232084,232098,1,7144
orkuyx9AmDrQYgiDFbMN23iKLr1j9db7YkmX98z2NihgfufD5oLULuMuCynF8eiEwCnFZDzBGUEXYAtjxFfDLWJ,232084,232098,0,7265
2DJ9rmpsxqbN9EzeAG9hYuX5pke5UbGtna5kfbNQSBGhJWzodWB2e2AVEUrxqoKwcwjjaQDnzEBAfazWiikD2THt,232086,232098,0,6256
4krAvTMgv3VNCeggqa2Q8CzpRpGqWXcvL4nscauhNiHDrYNW2HXDgJR5Uw9M7Uy9aPD8h5ihLVaoWB8itdtVE2b3,232084,232098,3,7269
66GZD7JS4VYjc7UyJjy41Kz7NorDP6HyJDMErJthirNZwLKoSyj4TGomQyo8R1GVZgx2vN22hcZpmbUgxuX7Tnv2,232085,232098,15,6955
4VJLfS87UN6UDxQJpW2MDtPqvoBWwS3eAhgFu6mWxE2i1NXKws6nbGUpwCGfZseyiJFZiMq4hNt17ACdETVm2Bn9,232087,232098,7,5996
4mc1sWf3vBos7iwbW9qhHEYZsYXGVNUbdfuGQV8xKtoftfxeMrvVQAa7SJDQpSQFrHh2htWckYpFArSTnetZf9dt,232085,232098,6,6948
U85frnrXhc8Xa2CKBXEUNvmM8dPJnbQLn4VrNEdeKY4J7gU8CPnAZyMeXtVykYqF6etPKx1DjcQhi6rWckfuqjg,232084,232098,6,7096
5R3T1mbfRG5ZMMWcXHxzyDsptUFuVFNfPNzah5oQxUFJS7sK7cbxBzM4nsBxBfZj3F4tZp69kKvxmHg1SvdYSpZT,232087,232098,0,5845
3u6RUsvitoMSdVVQMy7TJk2wj519Xia7cJt1GY1ZSucqaBG15R4zuvNRy8g7zF5QudvoRD33NJodX91VxoWjzU3g,232085,232098,8,6939
2NfeuvFn4PJs8ZCZEbQZvp23Lew2it35QBYAcqEqfVJdufcTWXfZhQx92vEzjMTMyeLnKbS3SjhJZyspfuHgSSF1,232087,232098,6,5981
2qwEZksWjdiAV2T8cfQM4kR43Lz9iU6DB9V4YLJq15nyHraZq1eZr9D17AGyMa2S7vzqa1voqj97cF6vJn9RYjTX,232084,232098,0,7316
4FapjuD7WfYUn3Y7wXffRVi5BiYAbKRyMBgKXhTKFs2XBRex55e2vb13jvtsU8oXy1rtfeJFQ7AgiNz7u5KRkSvG,232087,232098,0,5875
3BKhcJbbaRkXigMrtV6h6uTYy3hdFXc4ajqFB1peCoZUT45vQpxJWWuJZVLXxsdDoKHQaWgmPtTPY2M8Lys3nd1Q,232084,232098,0,7290
2UJ72LJ6KZPXaMB9JMcZ7keUgPEfGfL21kg8mEQj7RN4urkxv3Aqq2hHBHpHAgd7G5CsoeqiWvRtk8vRH2odEqcE,232087,232098,0,5848
5Jmjrh2KwkShJMGxrp9cUwV7qESCsvnWEDQjgZbEuhf5ZDiG5SUSsZkLW2RedzEeyXkRBieYSqqKi5kEeGPCMjL9,232084,232098,2,7304
51XrCSmmZsP8N3uLWNvSnic5iA3XS4fGdHQFDLG2REKpQYAUiWR5X5AaFKgbL1vZfaEBofa19BGap5zMtTjGa69q,232087,232098,0,5840
5CUmCybuDKG6w5JPAKobb2hHYwzYtvFud93pyG583Y8v2pHeRxzRMxsyWe4nnNinDjcKnfKttLGcWYQNMaFXc2sz,232085,232098,7,7060
Y2nAv4MW25TK72cgaZDmZU3fsJJjzFc5FY5QT6LbF3VQcD3AyxmedN7xHK2PpaKFYkhXgcNF4sZ1XCt55fw9u73,232087,232098,6,5966
3XFmu4eGvYpDcoPX9HN85w7AmYHoj1T8TQzpNtcRUeqh5fvZ9dGhUBhmEzYMbmACUPgKuuL68t2pWh23xdyokets,232084,232098,0,7267
33gJEmuinpAaNg6ba7ZFrqMB3T7rEUyKYWKWdSd3Yuf9ZPuKh4WWxV9HCn7jqV1MgzhGBSKjeZ1bsPgGQ2kqZBv2,232087,232098,0,5989
4Tsw1i1EkRh2LDB1NSm4tW8NjFUvRqATMDL3DteHCt7MBDqH3qLxafGE9vD8pvzSRmpXVnkZ5DUc1cD7kmDLHyZt,232085,232098,7,6995
L8N5SVvpRLza5nhf12SVyzimg2qTgzhFgCsBFdHQa8EF7qCLxJAZDd6JNEryCYAfXDGfUH4Rkioy2GA48WUfa7F,232086,232098,0,6288
5bisXnKtA657LvjXFBcwJyUR95XzVzSyM72jzoiqiPPdPB1sKYSndmyEXV2uBKjXBoXP5XVPPu9D9zkzein1DDtF,232084,232098,0,7160
n8fDAQYZDEyZBpLizb1vS7inxt6Jb7MsXGqAKawQb3NCM1mXQnjzpFaQ18sUexaFP3G91w7hfu5hyLzxC97suUp,232087,232098,0,5882
2sUSCPTL2cft32oGf2AofPC7FpB64hCfQ2SGaHbKsU4gdZ6NNcXFGsWnqtSjetwfVQdA1Rcp916dh75zQUBtFNKX,232086,232098,0,6163
6Yb5ziAczYdtH45mvVn7W3FU1HkJog8SACUWwerTFGx2hzv8SKFd7DvRVhh7ZnTie2ovgR1tewBG3BS3KkXrB8T,232086,232098,0,6215
57wFZhkVQ5uzBXKripvQf8nEXT9RcSA8677DBLPARpcCHYC84GdBMK93267RHrPsvRmPfkUgTiV5ia9waayVXzpr,232086,232098,0,6142
DwWK9Acp8yn2mzkh5vGyupVJBmno6ZFYz1SfNMcSRc4p8FxoGe1yzqNEcGVYGYqRuiHYZnxuGPtH3DmfjQrvFNR,232086,232098,1,6325
3sT6jY84QFGnnVGxsUKjxKbP7ZAqJV8DvwVAA5MwbhNEDoZogAPkpDEkzmv4jf1ZtD9vKfr3qYrsDPKk7bgZ2P9V,232087,232098,0,5878
5HroCrpx9kKNewi9CRAyapAjhndTqUib7WVhQFygWj6VUjDf469FcLWjYq5rsJuz4v2azefYjJWGj5ToCaG1EW4d,232087,232098,0,5843
H42qP7sh31fbm8372AccXo1n5sDMQMR9FomMfpXsauamfFUjdMDTTAF33UYzSiDD825n6xmssKqDGVgjy37XgnD,232086,232098,0,6144
4wbKFihJX6CY13yaBXazjm9QiHmnTxi4n4jBkFK4yJmHsUuKBRo8WqoWDPvpMmu1yJVQ3pKvsdJ7JTHAwmZSFgHk,232086,232098,0,6286
